VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
1000,1050,1025.0,60,7.746
1050,1100,1075.0,40,6.3246
1100,1150,1125.0,48,6.9282
1150,1200,1175.0,43,6.5574
1200,1250,1225.0,41,6.4031
1250,1300,1275.0,46,6.7823
1300,1350,1325.0,58,7.6158
1350,1400,1375.0,51,7.1414
1400,1450,1425.0,61,7.8102
1450,1500,1475.0,55,7.4162
1500,1550,1525.0,48,6.9282
1550,1600,1575.0,60,7.746
1600,1650,1625.0,35,5.9161
1650,1700,1675.0,43,6.5574
1700,1750,1725.0,58,7.6158
1750,1800,1775.0,44,6.6332
1800,1850,1825.0,48,6.9282
1850,1900,1875.0,63,7.9373
1900,1950,1925.0,60,7.746
1950,2000,1975.0,70,8.3666
2000,2050,2025.0,77,8.775
2050,2100,2075.0,69,8.3066
2100,2150,2125.0,70,8.3666
2150,2200,2175.0,65,8.0623
2200,2250,2225.0,66,8.124
2250,2300,2275.0,57,7.5498
2300,2350,2325.0,52,7.2111
2350,2400,2375.0,66,8.124
2400,2450,2425.0,53,7.2801
2450,2500,2475.0,61,7.8102
2500,2550,2525.0,46,6.7823
2550,2600,2575.0,52,7.2111
2600,2650,2625.0,56,7.4833
2650,2700,2675.0,50,7.0711
2700,2750,2725.0,54,7.3485
2750,2800,2775.0,56,7.4833
2800,2850,2825.0,53,7.2801
2850,2900,2875.0,56,7.4833
2900,2950,2925.0,48,6.9282
2950,3000,2975.0,57,7.5498
3000,3050,3025.0,49,7.0
3050,3100,3075.0,51,7.1414
3100,3150,3125.0,51,7.1414
3150,3200,3175.0,50,7.0711
3200,3250,3225.0,58,7.6158
3250,3300,3275.0,47,6.8557
3300,3350,3325.0,56,7.4833
3350,3400,3375.0,48,6.9282
3400,3450,3425.0,57,7.5498
3450,3500,3475.0,41,6.4031
3500,3550,3525.0,44,6.6332
3550,3600,3575.0,53,7.2801
