VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
1000,1050,1025.0,17,4.1231
1050,1100,1075.0,14,3.7417
1100,1150,1125.0,19,4.3589
1150,1200,1175.0,15,3.873
1200,1250,1225.0,17,4.1231
1250,1300,1275.0,19,4.3589
1300,1350,1325.0,17,4.1231
1350,1400,1375.0,17,4.1231
1400,1450,1425.0,16,4.0
1450,1500,1475.0,17,4.1231
1500,1550,1525.0,17,4.1231
1550,1600,1575.0,17,4.1231
1600,1650,1625.0,17,4.1231
1650,1700,1675.0,14,3.7417
1700,1750,1725.0,17,4.1231
1750,1800,1775.0,17,4.1231
1800,1850,1825.0,42,6.4807
1850,1900,1875.0,37,6.0828
1900,1950,1925.0,36,6.0
1950,2000,1975.0,31,5.5678
2000,2050,2025.0,24,4.899
2050,2100,2075.0,29,5.3852
2100,2150,2125.0,18,4.2426
2150,2200,2175.0,22,4.6904
2200,2250,2225.0,23,4.7958
2250,2300,2275.0,21,4.5826
2300,2350,2325.0,25,5.0
2350,2400,2375.0,21,4.5826
2400,2450,2425.0,17,4.1231
2450,2500,2475.0,26,5.099
2500,2550,2525.0,20,4.4721
2550,2600,2575.0,24,4.899
2600,2650,2625.0,16,4.0
2650,2700,2675.0,24,4.899
2700,2750,2725.0,23,4.7958
2750,2800,2775.0,18,4.2426
2800,2850,2825.0,17,4.1231
2850,2900,2875.0,20,4.4721
2900,2950,2925.0,23,4.7958
2950,3000,2975.0,17,4.1231
3000,3050,3025.0,22,4.6904
3050,3100,3075.0,18,4.2426
3100,3150,3125.0,19,4.3589
3150,3200,3175.0,20,4.4721
3200,3250,3225.0,17,4.1231
3250,3300,3275.0,19,4.3589
3300,3350,3325.0,15,3.873
3350,3400,3375.0,9,3.0
3400,3450,3425.0,17,4.1231
3450,3500,3475.0,18,4.2426
3500,3550,3525.0,17,4.1231
3550,3600,3575.0,21,4.5826
