VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
1000,1050,1025.0,111,10.5357
1050,1100,1075.0,78,8.8318
1100,1150,1125.0,94,9.6954
1150,1200,1175.0,70,8.3666
1200,1250,1225.0,93,9.6437
1250,1300,1275.0,94,9.6954
1300,1350,1325.0,91,9.5394
1350,1400,1375.0,80,8.9443
1400,1450,1425.0,86,9.2736
1450,1500,1475.0,88,9.3808
1500,1550,1525.0,86,9.2736
1550,1600,1575.0,71,8.4261
1600,1650,1625.0,97,9.8489
1650,1700,1675.0,82,9.0554
1700,1750,1725.0,89,9.434
1750,1800,1775.0,76,8.7178
1800,1850,1825.0,110,10.4881
1850,1900,1875.0,128,11.3137
1900,1950,1925.0,130,11.4018
1950,2000,1975.0,117,10.8167
2000,2050,2025.0,103,10.1489
2050,2100,2075.0,96,9.798
2100,2150,2125.0,105,10.247
2150,2200,2175.0,81,9.0
2200,2250,2225.0,101,10.0499
2250,2300,2275.0,114,10.6771
2300,2350,2325.0,94,9.6954
2350,2400,2375.0,109,10.4403
2400,2450,2425.0,104,10.198
2450,2500,2475.0,91,9.5394
2500,2550,2525.0,104,10.198
2550,2600,2575.0,109,10.4403
2600,2650,2625.0,96,9.798
2650,2700,2675.0,100,10.0
2700,2750,2725.0,103,10.1489
2750,2800,2775.0,100,10.0
2800,2850,2825.0,92,9.5917
2850,2900,2875.0,103,10.1489
2900,2950,2925.0,95,9.7468
2950,3000,2975.0,101,10.0499
3000,3050,3025.0,80,8.9443
3050,3100,3075.0,98,9.8995
3100,3150,3125.0,98,9.8995
3150,3200,3175.0,87,9.3274
3200,3250,3225.0,106,10.2956
3250,3300,3275.0,83,9.1104
3300,3350,3325.0,85,9.2195
3350,3400,3375.0,112,10.583
3400,3450,3425.0,83,9.1104
3450,3500,3475.0,100,10.0
3500,3550,3525.0,108,10.3923
3550,3600,3575.0,94,9.6954
