VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
1000,1050,1025.0,92,9.5917
1050,1100,1075.0,87,9.3274
1100,1150,1125.0,94,9.6954
1150,1200,1175.0,112,10.583
1200,1250,1225.0,99,9.9499
1250,1300,1275.0,94,9.6954
1300,1350,1325.0,110,10.4881
1350,1400,1375.0,85,9.2195
1400,1450,1425.0,114,10.6771
1450,1500,1475.0,116,10.7703
1500,1550,1525.0,109,10.4403
1550,1600,1575.0,93,9.6437
1600,1650,1625.0,83,9.1104
1650,1700,1675.0,118,10.8628
1700,1750,1725.0,101,10.0499
1750,1800,1775.0,100,10.0
1800,1850,1825.0,110,10.4881
1850,1900,1875.0,154,12.4097
1900,1950,1925.0,136,11.6619
1950,2000,1975.0,130,11.4018
2000,2050,2025.0,121,11.0
2050,2100,2075.0,122,11.0454
2100,2150,2125.0,126,11.225
2150,2200,2175.0,123,11.0905
2200,2250,2225.0,118,10.8628
2250,2300,2275.0,128,11.3137
2300,2350,2325.0,112,10.583
2350,2400,2375.0,124,11.1355
2400,2450,2425.0,122,11.0454
2450,2500,2475.0,114,10.6771
2500,2550,2525.0,122,11.0454
2550,2600,2575.0,118,10.8628
2600,2650,2625.0,107,10.3441
2650,2700,2675.0,119,10.9087
2700,2750,2725.0,116,10.7703
2750,2800,2775.0,138,11.7473
2800,2850,2825.0,114,10.6771
2850,2900,2875.0,117,10.8167
2900,2950,2925.0,110,10.4881
2950,3000,2975.0,130,11.4018
3000,3050,3025.0,114,10.6771
3050,3100,3075.0,114,10.6771
3100,3150,3125.0,119,10.9087
3150,3200,3175.0,108,10.3923
3200,3250,3225.0,124,11.1355
3250,3300,3275.0,119,10.9087
3300,3350,3325.0,111,10.5357
3350,3400,3375.0,107,10.3441
3400,3450,3425.0,111,10.5357
3450,3500,3475.0,129,11.3578
3500,3550,3525.0,103,10.1489
3550,3600,3575.0,136,11.6619
