VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
1000,1050,1025.0,28,5.2915
1050,1100,1075.0,22,4.6904
1100,1150,1125.0,23,4.7958
1150,1200,1175.0,16,4.0
1200,1250,1225.0,24,4.899
1250,1300,1275.0,19,4.3589
1300,1350,1325.0,30,5.4772
1350,1400,1375.0,16,4.0
1400,1450,1425.0,23,4.7958
1450,1500,1475.0,30,5.4772
1500,1550,1525.0,22,4.6904
1550,1600,1575.0,16,4.0
1600,1650,1625.0,26,5.099
1650,1700,1675.0,17,4.1231
1700,1750,1725.0,19,4.3589
1750,1800,1775.0,20,4.4721
1800,1850,1825.0,19,4.3589
1850,1900,1875.0,29,5.3852
1900,1950,1925.0,34,5.831
1950,2000,1975.0,33,5.7446
2000,2050,2025.0,29,5.3852
2050,2100,2075.0,27,5.1962
2100,2150,2125.0,19,4.3589
2150,2200,2175.0,20,4.4721
2200,2250,2225.0,21,4.5826
2250,2300,2275.0,25,5.0
2300,2350,2325.0,23,4.7958
2350,2400,2375.0,16,4.0
2400,2450,2425.0,28,5.2915
2450,2500,2475.0,19,4.3589
2500,2550,2525.0,24,4.899
2550,2600,2575.0,16,4.0
2600,2650,2625.0,20,4.4721
2650,2700,2675.0,18,4.2426
2700,2750,2725.0,16,4.0
2750,2800,2775.0,25,5.0
2800,2850,2825.0,18,4.2426
2850,2900,2875.0,18,4.2426
2900,2950,2925.0,16,4.0
2950,3000,2975.0,22,4.6904
3000,3050,3025.0,24,4.899
3050,3100,3075.0,18,4.2426
3100,3150,3125.0,16,4.0
3150,3200,3175.0,20,4.4721
3200,3250,3225.0,27,5.1962
3250,3300,3275.0,18,4.2426
3300,3350,3325.0,20,4.4721
3350,3400,3375.0,25,5.0
3400,3450,3425.0,16,4.0
3450,3500,3475.0,20,4.4721
3500,3550,3525.0,18,4.2426
3550,3600,3575.0,22,4.6904
