VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0.03,0.06,0.045,17258,131.36970731489052
0.06,0.09,0.075,4924,70.17121917139534
0.09,0.12,0.105,1958,44.24929377967517
0.12,0.15,0.135,991,31.480152477394387
