VALMIN,VALMAX,VALCENTER,COUNTS,ERROR
0.03,0.06,0.045,18676,136.66016244685207
0.06,0.09,0.075,5213,72.20110802473879
0.09,0.12,0.105,2491,49.90991885387112
0.12,0.15,0.135,1233,35.11409973215888
