TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1136,33.7046
100,200,0.03,0.0449,1187,34.4529
200,300,0.03,0.0449,1233,35.1141
300,400,0.03,0.0449,1170,34.2053
400,500,0.03,0.0449,1100,33.1662
500,600,0.03,0.0449,1185,34.4238
600,700,0.03,0.0449,1142,33.7935
700,800,0.03,0.0449,1123,33.5112
800,900,0.03,0.0449,1133,33.6601
900,1000,0.03,0.0449,1143,33.8083
1000,1100,0.03,0.0449,1207,34.7419
1100,1200,0.03,0.0449,1134,33.6749
1200,1300,0.03,0.0449,1150,33.9116
1300,1400,0.03,0.0449,1106,33.2566
1400,1500,0.03,0.0449,1164,34.1174
1500,1600,0.03,0.0449,1160,34.0588
1600,1700,0.03,0.0449,1110,33.3167
1700,1800,0.03,0.0449,1203,34.6843
0,100,0.0449,0.0671,848,29.1204
100,200,0.0449,0.0671,832,28.8444
200,300,0.0449,0.0671,824,28.7054
300,400,0.0449,0.0671,843,29.0345
400,500,0.0449,0.0671,823,28.688
500,600,0.0449,0.0671,799,28.2666
600,700,0.0449,0.0671,836,28.9137
700,800,0.0449,0.0671,845,29.0689
800,900,0.0449,0.0671,781,27.9464
900,1000,0.0449,0.0671,844,29.0517
1000,1100,0.0449,0.0671,808,28.4253
1100,1200,0.0449,0.0671,836,28.9137
1200,1300,0.0449,0.0671,843,29.0345
1300,1400,0.0449,0.0671,853,29.2062
1400,1500,0.0449,0.0671,786,28.0357
1500,1600,0.0449,0.0671,803,28.3373
1600,1700,0.0449,0.0671,851,29.1719
1700,1800,0.0449,0.0671,867,29.4449
0,100,0.0671,0.1003,390,19.7484
100,200,0.0671,0.1003,400,20.0
200,300,0.0671,0.1003,457,21.3776
300,400,0.0671,0.1003,424,20.5913
400,500,0.0671,0.1003,434,20.8327
500,600,0.0671,0.1003,449,21.1896
600,700,0.0671,0.1003,423,20.567
700,800,0.0671,0.1003,406,20.1494
800,900,0.0671,0.1003,391,19.7737
900,1000,0.0671,0.1003,409,20.2237
1000,1100,0.0671,0.1003,434,20.8327
1100,1200,0.0671,0.1003,430,20.7364
1200,1300,0.0671,0.1003,455,21.3307
1300,1400,0.0671,0.1003,390,19.7484
1400,1500,0.0671,0.1003,420,20.4939
1500,1600,0.0671,0.1003,431,20.7605
1600,1700,0.0671,0.1003,416,20.3961
1700,1800,0.0671,0.1003,400,20.0
0,100,0.1003,0.15,195,13.9642
100,200,0.1003,0.15,185,13.6015
200,300,0.1003,0.15,218,14.7648
300,400,0.1003,0.15,239,15.4596
400,500,0.1003,0.15,232,15.2315
500,600,0.1003,0.15,201,14.1774
600,700,0.1003,0.15,226,15.0333
700,800,0.1003,0.15,223,14.9332
800,900,0.1003,0.15,195,13.9642
900,1000,0.1003,0.15,197,14.0357
1000,1100,0.1003,0.15,198,14.0712
1100,1200,0.1003,0.15,210,14.4914
1200,1300,0.1003,0.15,207,14.3875
1300,1400,0.1003,0.15,205,14.3178
1400,1500,0.1003,0.15,208,14.4222
1500,1600,0.1003,0.15,200,14.1421
1600,1700,0.1003,0.15,212,14.5602
1700,1800,0.1003,0.15,231,15.1987
