TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1162,34.0881
100,200,0.03,0.0449,1149,33.8969
200,300,0.03,0.0449,1148,33.8821
300,400,0.03,0.0449,1114,33.3766
400,500,0.03,0.0449,1164,34.1174
500,600,0.03,0.0449,1102,33.1964
600,700,0.03,0.0449,1147,33.8674
700,800,0.03,0.0449,1142,33.7935
800,900,0.03,0.0449,1093,33.0606
900,1000,0.03,0.0449,1175,34.2783
1000,1100,0.03,0.0449,1146,33.8526
1100,1200,0.03,0.0449,1175,34.2783
1200,1300,0.03,0.0449,1134,33.6749
1300,1400,0.03,0.0449,1140,33.7639
1400,1500,0.03,0.0449,1079,32.8481
1500,1600,0.03,0.0449,1174,34.2637
1600,1700,0.03,0.0449,1124,33.5261
1700,1800,0.03,0.0449,1115,33.3916
0,100,0.0449,0.0671,819,28.6182
100,200,0.0449,0.0671,845,29.0689
200,300,0.0449,0.0671,825,28.7228
300,400,0.0449,0.0671,840,28.9828
400,500,0.0449,0.0671,848,29.1204
500,600,0.0449,0.0671,795,28.1957
600,700,0.0449,0.0671,837,28.931
700,800,0.0449,0.0671,821,28.6531
800,900,0.0449,0.0671,817,28.5832
900,1000,0.0449,0.0671,780,27.9285
1000,1100,0.0449,0.0671,851,29.1719
1100,1200,0.0449,0.0671,887,29.7825
1200,1300,0.0449,0.0671,799,28.2666
1300,1400,0.0449,0.0671,782,27.9643
1400,1500,0.0449,0.0671,857,29.2746
1500,1600,0.0449,0.0671,813,28.5132
1600,1700,0.0449,0.0671,814,28.5307
1700,1800,0.0449,0.0671,815,28.5482
0,100,0.0671,0.1003,438,20.9284
100,200,0.0671,0.1003,432,20.7846
200,300,0.0671,0.1003,396,19.8997
300,400,0.0671,0.1003,399,19.975
400,500,0.0671,0.1003,436,20.8806
500,600,0.0671,0.1003,401,20.025
600,700,0.0671,0.1003,413,20.3224
700,800,0.0671,0.1003,422,20.5426
800,900,0.0671,0.1003,419,20.4695
900,1000,0.0671,0.1003,417,20.4206
1000,1100,0.0671,0.1003,431,20.7605
1100,1200,0.0671,0.1003,424,20.5913
1200,1300,0.0671,0.1003,427,20.664
1300,1400,0.0671,0.1003,409,20.2237
1400,1500,0.0671,0.1003,414,20.347
1500,1600,0.0671,0.1003,404,20.0998
1600,1700,0.0671,0.1003,452,21.2603
1700,1800,0.0671,0.1003,408,20.199
0,100,0.1003,0.15,181,13.4536
100,200,0.1003,0.15,225,15.0
200,300,0.1003,0.15,188,13.7113
300,400,0.1003,0.15,203,14.2478
400,500,0.1003,0.15,247,15.7162
500,600,0.1003,0.15,207,14.3875
600,700,0.1003,0.15,208,14.4222
700,800,0.1003,0.15,204,14.2829
800,900,0.1003,0.15,195,13.9642
900,1000,0.1003,0.15,195,13.9642
1000,1100,0.1003,0.15,215,14.6629
1100,1200,0.1003,0.15,198,14.0712
1200,1300,0.1003,0.15,218,14.7648
1300,1400,0.1003,0.15,247,15.7162
1400,1500,0.1003,0.15,213,14.5945
1500,1600,0.1003,0.15,210,14.4914
1600,1700,0.1003,0.15,199,14.1067
1700,1800,0.1003,0.15,199,14.1067
