TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1083,32.909
100,200,0.03,0.0449,1107,33.2716
200,300,0.03,0.0449,1152,33.9411
300,400,0.03,0.0449,1143,33.8083
400,500,0.03,0.0449,1109,33.3017
500,600,0.03,0.0449,1143,33.8083
600,700,0.03,0.0449,1102,33.1964
700,800,0.03,0.0449,1127,33.5708
800,900,0.03,0.0449,1138,33.7343
900,1000,0.03,0.0449,1221,34.9428
1000,1100,0.03,0.0449,1186,34.4384
1100,1200,0.03,0.0449,1160,34.0588
1200,1300,0.03,0.0449,1128,33.5857
1300,1400,0.03,0.0449,1202,34.6699
1400,1500,0.03,0.0449,1108,33.2866
1500,1600,0.03,0.0449,1175,34.2783
1600,1700,0.03,0.0449,1149,33.8969
1700,1800,0.03,0.0449,1116,33.4066
0,100,0.0449,0.0671,856,29.2575
100,200,0.0449,0.0671,804,28.3549
200,300,0.0449,0.0671,889,29.8161
300,400,0.0449,0.0671,800,28.2843
400,500,0.0449,0.0671,823,28.688
500,600,0.0449,0.0671,865,29.4109
600,700,0.0449,0.0671,787,28.0535
700,800,0.0449,0.0671,799,28.2666
800,900,0.0449,0.0671,841,29.0
900,1000,0.0449,0.0671,851,29.1719
1000,1100,0.0449,0.0671,855,29.2404
1100,1200,0.0449,0.0671,843,29.0345
1200,1300,0.0449,0.0671,852,29.189
1300,1400,0.0449,0.0671,826,28.7402
1400,1500,0.0449,0.0671,845,29.0689
1500,1600,0.0449,0.0671,841,29.0
1600,1700,0.0449,0.0671,834,28.8791
1700,1800,0.0449,0.0671,876,29.5973
0,100,0.0671,0.1003,430,20.7364
100,200,0.0671,0.1003,426,20.6398
200,300,0.0671,0.1003,418,20.445
300,400,0.0671,0.1003,430,20.7364
400,500,0.0671,0.1003,428,20.6882
500,600,0.0671,0.1003,404,20.0998
600,700,0.0671,0.1003,431,20.7605
700,800,0.0671,0.1003,402,20.0499
800,900,0.0671,0.1003,421,20.5183
900,1000,0.0671,0.1003,432,20.7846
1000,1100,0.0671,0.1003,416,20.3961
1100,1200,0.0671,0.1003,411,20.2731
1200,1300,0.0671,0.1003,444,21.0713
1300,1400,0.0671,0.1003,432,20.7846
1400,1500,0.0671,0.1003,388,19.6977
1500,1600,0.0671,0.1003,435,20.8567
1600,1700,0.0671,0.1003,420,20.4939
1700,1800,0.0671,0.1003,416,20.3961
0,100,0.1003,0.15,214,14.6287
100,200,0.1003,0.15,216,14.6969
200,300,0.1003,0.15,208,14.4222
300,400,0.1003,0.15,217,14.7309
400,500,0.1003,0.15,200,14.1421
500,600,0.1003,0.15,207,14.3875
600,700,0.1003,0.15,191,13.8203
700,800,0.1003,0.15,211,14.5258
800,900,0.1003,0.15,198,14.0712
900,1000,0.1003,0.15,203,14.2478
1000,1100,0.1003,0.15,196,14.0
1100,1200,0.1003,0.15,201,14.1774
1200,1300,0.1003,0.15,212,14.5602
1300,1400,0.1003,0.15,216,14.6969
1400,1500,0.1003,0.15,222,14.8997
1500,1600,0.1003,0.15,247,15.7162
1600,1700,0.1003,0.15,188,13.7113
1700,1800,0.1003,0.15,212,14.5602
