TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1187,34.4529
100,200,0.03,0.0449,1159,34.0441
200,300,0.03,0.0449,1143,33.8083
300,400,0.03,0.0449,1135,33.6898
400,500,0.03,0.0449,1179,34.3366
500,600,0.03,0.0449,1103,33.2114
600,700,0.03,0.0449,1145,33.8378
700,800,0.03,0.0449,1124,33.5261
800,900,0.03,0.0449,1136,33.7046
900,1000,0.03,0.0449,1190,34.4964
1000,1100,0.03,0.0449,1165,34.1321
1100,1200,0.03,0.0449,1160,34.0588
1200,1300,0.03,0.0449,1160,34.0588
1300,1400,0.03,0.0449,1109,33.3017
1400,1500,0.03,0.0449,1121,33.4813
1500,1600,0.03,0.0449,1129,33.6006
1600,1700,0.03,0.0449,1036,32.187
1700,1800,0.03,0.0449,1168,34.176
0,100,0.0449,0.0671,798,28.2489
100,200,0.0449,0.0671,805,28.3725
200,300,0.0449,0.0671,850,29.1548
300,400,0.0449,0.0671,797,28.2312
400,500,0.0449,0.0671,849,29.1376
500,600,0.0449,0.0671,819,28.6182
600,700,0.0449,0.0671,831,28.8271
700,800,0.0449,0.0671,864,29.3939
800,900,0.0449,0.0671,820,28.6356
900,1000,0.0449,0.0671,871,29.5127
1000,1100,0.0449,0.0671,863,29.3769
1100,1200,0.0449,0.0671,832,28.8444
1200,1300,0.0449,0.0671,815,28.5482
1300,1400,0.0449,0.0671,861,29.3428
1400,1500,0.0449,0.0671,794,28.178
1500,1600,0.0449,0.0671,848,29.1204
1600,1700,0.0449,0.0671,811,28.4781
1700,1800,0.0449,0.0671,843,29.0345
0,100,0.0671,0.1003,421,20.5183
100,200,0.0671,0.1003,419,20.4695
200,300,0.0671,0.1003,420,20.4939
300,400,0.0671,0.1003,430,20.7364
400,500,0.0671,0.1003,411,20.2731
500,600,0.0671,0.1003,436,20.8806
600,700,0.0671,0.1003,423,20.567
700,800,0.0671,0.1003,419,20.4695
800,900,0.0671,0.1003,439,20.9523
900,1000,0.0671,0.1003,464,21.5407
1000,1100,0.0671,0.1003,415,20.3715
1100,1200,0.0671,0.1003,429,20.7123
1200,1300,0.0671,0.1003,414,20.347
1300,1400,0.0671,0.1003,411,20.2731
1400,1500,0.0671,0.1003,453,21.2838
1500,1600,0.0671,0.1003,385,19.6214
1600,1700,0.0671,0.1003,426,20.6398
1700,1800,0.0671,0.1003,425,20.6155
0,100,0.1003,0.15,198,14.0712
100,200,0.1003,0.15,224,14.9666
200,300,0.1003,0.15,228,15.0997
300,400,0.1003,0.15,192,13.8564
400,500,0.1003,0.15,236,15.3623
500,600,0.1003,0.15,190,13.784
600,700,0.1003,0.15,193,13.8924
700,800,0.1003,0.15,195,13.9642
800,900,0.1003,0.15,218,14.7648
900,1000,0.1003,0.15,213,14.5945
1000,1100,0.1003,0.15,195,13.9642
1100,1200,0.1003,0.15,184,13.5647
1200,1300,0.1003,0.15,221,14.8661
1300,1400,0.1003,0.15,218,14.7648
1400,1500,0.1003,0.15,216,14.6969
1500,1600,0.1003,0.15,207,14.3875
1600,1700,0.1003,0.15,193,13.8924
1700,1800,0.1003,0.15,224,14.9666
