TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1159,34.0441
100,200,0.03,0.0449,1140,33.7639
200,300,0.03,0.0449,1130,33.6155
300,400,0.03,0.0449,1122,33.4963
400,500,0.03,0.0449,1068,32.6803
500,600,0.03,0.0449,1169,34.1906
600,700,0.03,0.0449,1139,33.7491
700,800,0.03,0.0449,1171,34.2199
800,900,0.03,0.0449,1142,33.7935
900,1000,0.03,0.0449,1180,34.3511
1000,1100,0.03,0.0449,1177,34.3074
1100,1200,0.03,0.0449,1142,33.7935
1200,1300,0.03,0.0449,1171,34.2199
1300,1400,0.03,0.0449,1131,33.6303
1400,1500,0.03,0.0449,1137,33.7194
1500,1600,0.03,0.0449,1128,33.5857
1600,1700,0.03,0.0449,1186,34.4384
1700,1800,0.03,0.0449,1152,33.9411
0,100,0.0449,0.0671,805,28.3725
100,200,0.0449,0.0671,813,28.5132
200,300,0.0449,0.0671,841,29.0
300,400,0.0449,0.0671,836,28.9137
400,500,0.0449,0.0671,797,28.2312
500,600,0.0449,0.0671,764,27.6405
600,700,0.0449,0.0671,806,28.3901
700,800,0.0449,0.0671,810,28.4605
800,900,0.0449,0.0671,828,28.775
900,1000,0.0449,0.0671,838,28.9482
1000,1100,0.0449,0.0671,804,28.3549
1100,1200,0.0449,0.0671,841,29.0
1200,1300,0.0449,0.0671,750,27.3861
1300,1400,0.0449,0.0671,833,28.8617
1400,1500,0.0449,0.0671,835,28.8964
1500,1600,0.0449,0.0671,821,28.6531
1600,1700,0.0449,0.0671,845,29.0689
1700,1800,0.0449,0.0671,792,28.1425
0,100,0.0671,0.1003,465,21.5639
100,200,0.0671,0.1003,453,21.2838
200,300,0.0671,0.1003,452,21.2603
300,400,0.0671,0.1003,429,20.7123
400,500,0.0671,0.1003,397,19.9249
500,600,0.0671,0.1003,395,19.8746
600,700,0.0671,0.1003,427,20.664
700,800,0.0671,0.1003,414,20.347
800,900,0.0671,0.1003,440,20.9762
900,1000,0.0671,0.1003,402,20.0499
1000,1100,0.0671,0.1003,404,20.0998
1100,1200,0.0671,0.1003,413,20.3224
1200,1300,0.0671,0.1003,451,21.2368
1300,1400,0.0671,0.1003,422,20.5426
1400,1500,0.0671,0.1003,431,20.7605
1500,1600,0.0671,0.1003,433,20.8087
1600,1700,0.0671,0.1003,399,19.975
1700,1800,0.0671,0.1003,442,21.0238
0,100,0.1003,0.15,231,15.1987
100,200,0.1003,0.15,213,14.5945
200,300,0.1003,0.15,230,15.1658
300,400,0.1003,0.15,233,15.2643
400,500,0.1003,0.15,175,13.2288
500,600,0.1003,0.15,222,14.8997
600,700,0.1003,0.15,202,14.2127
700,800,0.1003,0.15,223,14.9332
800,900,0.1003,0.15,195,13.9642
900,1000,0.1003,0.15,212,14.5602
1000,1100,0.1003,0.15,217,14.7309
1100,1200,0.1003,0.15,208,14.4222
1200,1300,0.1003,0.15,195,13.9642
1300,1400,0.1003,0.15,187,13.6748
1400,1500,0.1003,0.15,226,15.0333
1500,1600,0.1003,0.15,181,13.4536
1600,1700,0.1003,0.15,231,15.1987
1700,1800,0.1003,0.15,221,14.8661
