TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1095,33.0908
100,200,0.03,0.0449,1115,33.3916
200,300,0.03,0.0449,1124,33.5261
300,400,0.03,0.0449,1164,34.1174
400,500,0.03,0.0449,1182,34.3802
500,600,0.03,0.0449,1133,33.6601
600,700,0.03,0.0449,1183,34.3948
700,800,0.03,0.0449,1157,34.0147
800,900,0.03,0.0449,1153,33.9559
900,1000,0.03,0.0449,1107,33.2716
1000,1100,0.03,0.0449,1121,33.4813
1100,1200,0.03,0.0449,1202,34.6699
1200,1300,0.03,0.0449,1144,33.8231
1300,1400,0.03,0.0449,1111,33.3317
1400,1500,0.03,0.0449,1139,33.7491
1500,1600,0.03,0.0449,1122,33.4963
1600,1700,0.03,0.0449,1163,34.1028
1700,1800,0.03,0.0449,1148,33.8821
0,100,0.0449,0.0671,804,28.3549
100,200,0.0449,0.0671,817,28.5832
200,300,0.0449,0.0671,838,28.9482
300,400,0.0449,0.0671,824,28.7054
400,500,0.0449,0.0671,855,29.2404
500,600,0.0449,0.0671,850,29.1548
600,700,0.0449,0.0671,824,28.7054
700,800,0.0449,0.0671,828,28.775
800,900,0.0449,0.0671,826,28.7402
900,1000,0.0449,0.0671,866,29.4279
1000,1100,0.0449,0.0671,863,29.3769
1100,1200,0.0449,0.0671,818,28.6007
1200,1300,0.0449,0.0671,855,29.2404
1300,1400,0.0449,0.0671,893,29.8831
1400,1500,0.0449,0.0671,815,28.5482
1500,1600,0.0449,0.0671,845,29.0689
1600,1700,0.0449,0.0671,805,28.3725
1700,1800,0.0449,0.0671,874,29.5635
0,100,0.0671,0.1003,424,20.5913
100,200,0.0671,0.1003,396,19.8997
200,300,0.0671,0.1003,419,20.4695
300,400,0.0671,0.1003,438,20.9284
400,500,0.0671,0.1003,466,21.587
500,600,0.0671,0.1003,435,20.8567
600,700,0.0671,0.1003,421,20.5183
700,800,0.0671,0.1003,428,20.6882
800,900,0.0671,0.1003,412,20.2978
900,1000,0.0671,0.1003,416,20.3961
1000,1100,0.0671,0.1003,426,20.6398
1100,1200,0.0671,0.1003,393,19.8242
1200,1300,0.0671,0.1003,439,20.9523
1300,1400,0.0671,0.1003,465,21.5639
1400,1500,0.0671,0.1003,440,20.9762
1500,1600,0.0671,0.1003,426,20.6398
1600,1700,0.0671,0.1003,436,20.8806
1700,1800,0.0671,0.1003,393,19.8242
0,100,0.1003,0.15,193,13.8924
100,200,0.1003,0.15,192,13.8564
200,300,0.1003,0.15,195,13.9642
300,400,0.1003,0.15,210,14.4914
400,500,0.1003,0.15,214,14.6287
500,600,0.1003,0.15,246,15.6844
600,700,0.1003,0.15,205,14.3178
700,800,0.1003,0.15,221,14.8661
800,900,0.1003,0.15,221,14.8661
900,1000,0.1003,0.15,213,14.5945
1000,1100,0.1003,0.15,209,14.4568
1100,1200,0.1003,0.15,200,14.1421
1200,1300,0.1003,0.15,217,14.7309
1300,1400,0.1003,0.15,208,14.4222
1400,1500,0.1003,0.15,173,13.1529
1500,1600,0.1003,0.15,192,13.8564
1600,1700,0.1003,0.15,216,14.6969
1700,1800,0.1003,0.15,242,15.5563
