TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1167,34.1614
100,200,0.03,0.0449,1091,33.0303
200,300,0.03,0.0449,1072,32.7414
300,400,0.03,0.0449,1154,33.9706
400,500,0.03,0.0449,1142,33.7935
500,600,0.03,0.0449,1148,33.8821
600,700,0.03,0.0449,1104,33.2265
700,800,0.03,0.0449,1064,32.619
800,900,0.03,0.0449,1146,33.8526
900,1000,0.03,0.0449,1163,34.1028
1000,1100,0.03,0.0449,1164,34.1174
1100,1200,0.03,0.0449,1118,33.4365
1200,1300,0.03,0.0449,1157,34.0147
1300,1400,0.03,0.0449,1141,33.7787
1400,1500,0.03,0.0449,1085,32.9393
1500,1600,0.03,0.0449,1117,33.4215
1600,1700,0.03,0.0449,1186,34.4384
1700,1800,0.03,0.0449,1160,34.0588
0,100,0.0449,0.0671,817,28.5832
100,200,0.0449,0.0671,839,28.9655
200,300,0.0449,0.0671,820,28.6356
300,400,0.0449,0.0671,850,29.1548
400,500,0.0449,0.0671,831,28.8271
500,600,0.0449,0.0671,835,28.8964
600,700,0.0449,0.0671,808,28.4253
700,800,0.0449,0.0671,857,29.2746
800,900,0.0449,0.0671,784,28.0
900,1000,0.0449,0.0671,851,29.1719
1000,1100,0.0449,0.0671,803,28.3373
1100,1200,0.0449,0.0671,850,29.1548
1200,1300,0.0449,0.0671,808,28.4253
1300,1400,0.0449,0.0671,828,28.775
1400,1500,0.0449,0.0671,827,28.7576
1500,1600,0.0449,0.0671,833,28.8617
1600,1700,0.0449,0.0671,861,29.3428
1700,1800,0.0449,0.0671,807,28.4077
0,100,0.0671,0.1003,385,19.6214
100,200,0.0671,0.1003,402,20.0499
200,300,0.0671,0.1003,445,21.095
300,400,0.0671,0.1003,404,20.0998
400,500,0.0671,0.1003,406,20.1494
500,600,0.0671,0.1003,432,20.7846
600,700,0.0671,0.1003,443,21.0476
700,800,0.0671,0.1003,424,20.5913
800,900,0.0671,0.1003,432,20.7846
900,1000,0.0671,0.1003,439,20.9523
1000,1100,0.0671,0.1003,421,20.5183
1100,1200,0.0671,0.1003,440,20.9762
1200,1300,0.0671,0.1003,439,20.9523
1300,1400,0.0671,0.1003,449,21.1896
1400,1500,0.0671,0.1003,412,20.2978
1500,1600,0.0671,0.1003,420,20.4939
1600,1700,0.0671,0.1003,416,20.3961
1700,1800,0.0671,0.1003,381,19.5192
0,100,0.1003,0.15,226,15.0333
100,200,0.1003,0.15,210,14.4914
200,300,0.1003,0.15,211,14.5258
300,400,0.1003,0.15,198,14.0712
400,500,0.1003,0.15,225,15.0
500,600,0.1003,0.15,211,14.5258
600,700,0.1003,0.15,205,14.3178
700,800,0.1003,0.15,188,13.7113
800,900,0.1003,0.15,190,13.784
900,1000,0.1003,0.15,196,14.0
1000,1100,0.1003,0.15,206,14.3527
1100,1200,0.1003,0.15,217,14.7309
1200,1300,0.1003,0.15,210,14.4914
1300,1400,0.1003,0.15,217,14.7309
1400,1500,0.1003,0.15,214,14.6287
1500,1600,0.1003,0.15,207,14.3875
1600,1700,0.1003,0.15,225,15.0
1700,1800,0.1003,0.15,214,14.6287
