TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1184,34.4093
100,200,0.03,0.0449,1121,33.4813
200,300,0.03,0.0449,1146,33.8526
300,400,0.03,0.0449,1156,34.0
400,500,0.03,0.0449,1155,33.9853
500,600,0.03,0.0449,1098,33.1361
600,700,0.03,0.0449,1128,33.5857
700,800,0.03,0.0449,1146,33.8526
800,900,0.03,0.0449,1167,34.1614
900,1000,0.03,0.0449,1170,34.2053
1000,1100,0.03,0.0449,1132,33.6452
1100,1200,0.03,0.0449,1097,33.121
1200,1300,0.03,0.0449,1127,33.5708
1300,1400,0.03,0.0449,1113,33.3617
1400,1500,0.03,0.0449,1194,34.5543
1500,1600,0.03,0.0449,1167,34.1614
1600,1700,0.03,0.0449,1187,34.4529
1700,1800,0.03,0.0449,1052,32.4345
0,100,0.0449,0.0671,849,29.1376
100,200,0.0449,0.0671,858,29.2916
200,300,0.0449,0.0671,780,27.9285
300,400,0.0449,0.0671,802,28.3196
400,500,0.0449,0.0671,846,29.0861
500,600,0.0449,0.0671,822,28.6705
600,700,0.0449,0.0671,833,28.8617
700,800,0.0449,0.0671,774,27.8209
800,900,0.0449,0.0671,836,28.9137
900,1000,0.0449,0.0671,839,28.9655
1000,1100,0.0449,0.0671,860,29.3258
1100,1200,0.0449,0.0671,825,28.7228
1200,1300,0.0449,0.0671,843,29.0345
1300,1400,0.0449,0.0671,859,29.3087
1400,1500,0.0449,0.0671,766,27.6767
1500,1600,0.0449,0.0671,841,29.0
1600,1700,0.0449,0.0671,793,28.1603
1700,1800,0.0449,0.0671,808,28.4253
0,100,0.0671,0.1003,419,20.4695
100,200,0.0671,0.1003,409,20.2237
200,300,0.0671,0.1003,398,19.9499
300,400,0.0671,0.1003,411,20.2731
400,500,0.0671,0.1003,466,21.587
500,600,0.0671,0.1003,413,20.3224
600,700,0.0671,0.1003,420,20.4939
700,800,0.0671,0.1003,415,20.3715
800,900,0.0671,0.1003,387,19.6723
900,1000,0.0671,0.1003,407,20.1742
1000,1100,0.0671,0.1003,444,21.0713
1100,1200,0.0671,0.1003,406,20.1494
1200,1300,0.0671,0.1003,426,20.6398
1300,1400,0.0671,0.1003,399,19.975
1400,1500,0.0671,0.1003,428,20.6882
1500,1600,0.0671,0.1003,448,21.166
1600,1700,0.0671,0.1003,465,21.5639
1700,1800,0.0671,0.1003,408,20.199
0,100,0.1003,0.15,202,14.2127
100,200,0.1003,0.15,203,14.2478
200,300,0.1003,0.15,227,15.0665
300,400,0.1003,0.15,233,15.2643
400,500,0.1003,0.15,207,14.3875
500,600,0.1003,0.15,213,14.5945
600,700,0.1003,0.15,197,14.0357
700,800,0.1003,0.15,202,14.2127
800,900,0.1003,0.15,222,14.8997
900,1000,0.1003,0.15,226,15.0333
1000,1100,0.1003,0.15,201,14.1774
1100,1200,0.1003,0.15,199,14.1067
1200,1300,0.1003,0.15,213,14.5945
1300,1400,0.1003,0.15,187,13.6748
1400,1500,0.1003,0.15,206,14.3527
1500,1600,0.1003,0.15,203,14.2478
1600,1700,0.1003,0.15,249,15.7797
1700,1800,0.1003,0.15,180,13.4164
