TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1166,34.1467
100,200,0.03,0.0449,1149,33.8969
200,300,0.03,0.0449,1127,33.5708
300,400,0.03,0.0449,1220,34.9285
400,500,0.03,0.0449,1094,33.0757
500,600,0.03,0.0449,1093,33.0606
600,700,0.03,0.0449,1108,33.2866
700,800,0.03,0.0449,1175,34.2783
800,900,0.03,0.0449,1113,33.3617
900,1000,0.03,0.0449,1169,34.1906
1000,1100,0.03,0.0449,1129,33.6006
1100,1200,0.03,0.0449,1151,33.9264
1200,1300,0.03,0.0449,1229,35.0571
1300,1400,0.03,0.0449,1149,33.8969
1400,1500,0.03,0.0449,1103,33.2114
1500,1600,0.03,0.0449,1164,34.1174
1600,1700,0.03,0.0449,1172,34.2345
1700,1800,0.03,0.0449,1100,33.1662
0,100,0.0449,0.0671,842,29.0172
100,200,0.0449,0.0671,841,29.0
200,300,0.0449,0.0671,810,28.4605
300,400,0.0449,0.0671,834,28.8791
400,500,0.0449,0.0671,822,28.6705
500,600,0.0449,0.0671,806,28.3901
600,700,0.0449,0.0671,819,28.6182
700,800,0.0449,0.0671,879,29.6479
800,900,0.0449,0.0671,893,29.8831
900,1000,0.0449,0.0671,849,29.1376
1000,1100,0.0449,0.0671,884,29.7321
1100,1200,0.0449,0.0671,872,29.5296
1200,1300,0.0449,0.0671,805,28.3725
1300,1400,0.0449,0.0671,824,28.7054
1400,1500,0.0449,0.0671,867,29.4449
1500,1600,0.0449,0.0671,834,28.8791
1600,1700,0.0449,0.0671,908,30.133
1700,1800,0.0449,0.0671,856,29.2575
0,100,0.0671,0.1003,405,20.1246
100,200,0.0671,0.1003,430,20.7364
200,300,0.0671,0.1003,445,21.095
300,400,0.0671,0.1003,445,21.095
400,500,0.0671,0.1003,397,19.9249
500,600,0.0671,0.1003,464,21.5407
600,700,0.0671,0.1003,417,20.4206
700,800,0.0671,0.1003,391,19.7737
800,900,0.0671,0.1003,415,20.3715
900,1000,0.0671,0.1003,410,20.2485
1000,1100,0.0671,0.1003,411,20.2731
1100,1200,0.0671,0.1003,396,19.8997
1200,1300,0.0671,0.1003,493,22.2036
1300,1400,0.0671,0.1003,409,20.2237
1400,1500,0.0671,0.1003,427,20.664
1500,1600,0.0671,0.1003,456,21.3542
1600,1700,0.0671,0.1003,431,20.7605
1700,1800,0.0671,0.1003,433,20.8087
0,100,0.1003,0.15,195,13.9642
100,200,0.1003,0.15,204,14.2829
200,300,0.1003,0.15,212,14.5602
300,400,0.1003,0.15,200,14.1421
400,500,0.1003,0.15,213,14.5945
500,600,0.1003,0.15,209,14.4568
600,700,0.1003,0.15,203,14.2478
700,800,0.1003,0.15,183,13.5277
800,900,0.1003,0.15,221,14.8661
900,1000,0.1003,0.15,223,14.9332
1000,1100,0.1003,0.15,195,13.9642
1100,1200,0.1003,0.15,214,14.6287
1200,1300,0.1003,0.15,214,14.6287
1300,1400,0.1003,0.15,215,14.6629
1400,1500,0.1003,0.15,211,14.5258
1500,1600,0.1003,0.15,199,14.1067
1600,1700,0.1003,0.15,207,14.3875
1700,1800,0.1003,0.15,195,13.9642
