TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1130,33.6155
100,200,0.03,0.0449,1125,33.541
200,300,0.03,0.0449,1141,33.7787
300,400,0.03,0.0449,1193,34.5398
400,500,0.03,0.0449,1193,34.5398
500,600,0.03,0.0449,1122,33.4963
600,700,0.03,0.0449,1151,33.9264
700,800,0.03,0.0449,1143,33.8083
800,900,0.03,0.0449,1131,33.6303
900,1000,0.03,0.0449,1135,33.6898
1000,1100,0.03,0.0449,1083,32.909
1100,1200,0.03,0.0449,1158,34.0294
1200,1300,0.03,0.0449,1162,34.0881
1300,1400,0.03,0.0449,1104,33.2265
1400,1500,0.03,0.0449,1121,33.4813
1500,1600,0.03,0.0449,1188,34.4674
1600,1700,0.03,0.0449,1142,33.7935
1700,1800,0.03,0.0449,1140,33.7639
0,100,0.0449,0.0671,895,29.9166
100,200,0.0449,0.0671,893,29.8831
200,300,0.0449,0.0671,850,29.1548
300,400,0.0449,0.0671,861,29.3428
400,500,0.0449,0.0671,806,28.3901
500,600,0.0449,0.0671,815,28.5482
600,700,0.0449,0.0671,848,29.1204
700,800,0.0449,0.0671,813,28.5132
800,900,0.0449,0.0671,842,29.0172
900,1000,0.0449,0.0671,812,28.4956
1000,1100,0.0449,0.0671,831,28.8271
1100,1200,0.0449,0.0671,838,28.9482
1200,1300,0.0449,0.0671,811,28.4781
1300,1400,0.0449,0.0671,834,28.8791
1400,1500,0.0449,0.0671,786,28.0357
1500,1600,0.0449,0.0671,819,28.6182
1600,1700,0.0449,0.0671,811,28.4781
1700,1800,0.0449,0.0671,819,28.6182
0,100,0.0671,0.1003,446,21.1187
100,200,0.0671,0.1003,433,20.8087
200,300,0.0671,0.1003,445,21.095
300,400,0.0671,0.1003,419,20.4695
400,500,0.0671,0.1003,434,20.8327
500,600,0.0671,0.1003,451,21.2368
600,700,0.0671,0.1003,399,19.975
700,800,0.0671,0.1003,440,20.9762
800,900,0.0671,0.1003,448,21.166
900,1000,0.0671,0.1003,401,20.025
1000,1100,0.0671,0.1003,419,20.4695
1100,1200,0.0671,0.1003,417,20.4206
1200,1300,0.0671,0.1003,423,20.567
1300,1400,0.0671,0.1003,459,21.4243
1400,1500,0.0671,0.1003,402,20.0499
1500,1600,0.0671,0.1003,443,21.0476
1600,1700,0.0671,0.1003,414,20.347
1700,1800,0.0671,0.1003,407,20.1742
0,100,0.1003,0.15,203,14.2478
100,200,0.1003,0.15,237,15.3948
200,300,0.1003,0.15,195,13.9642
300,400,0.1003,0.15,200,14.1421
400,500,0.1003,0.15,184,13.5647
500,600,0.1003,0.15,210,14.4914
600,700,0.1003,0.15,207,14.3875
700,800,0.1003,0.15,226,15.0333
800,900,0.1003,0.15,219,14.7986
900,1000,0.1003,0.15,213,14.5945
1000,1100,0.1003,0.15,211,14.5258
1100,1200,0.1003,0.15,208,14.4222
1200,1300,0.1003,0.15,181,13.4536
1300,1400,0.1003,0.15,212,14.5602
1400,1500,0.1003,0.15,208,14.4222
1500,1600,0.1003,0.15,211,14.5258
1600,1700,0.1003,0.15,232,15.2315
1700,1800,0.1003,0.15,191,13.8203
