TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1125,33.541
100,200,0.03,0.0449,1087,32.9697
200,300,0.03,0.0449,1133,33.6601
300,400,0.03,0.0449,1124,33.5261
400,500,0.03,0.0449,1137,33.7194
500,600,0.03,0.0449,1095,33.0908
600,700,0.03,0.0449,1119,33.4515
700,800,0.03,0.0449,1088,32.9848
800,900,0.03,0.0449,1120,33.4664
900,1000,0.03,0.0449,1143,33.8083
1000,1100,0.03,0.0449,1171,34.2199
1100,1200,0.03,0.0449,1089,33.0
1200,1300,0.03,0.0449,1112,33.3467
1300,1400,0.03,0.0449,1097,33.121
1400,1500,0.03,0.0449,1152,33.9411
1500,1600,0.03,0.0449,1123,33.5112
1600,1700,0.03,0.0449,1197,34.5977
1700,1800,0.03,0.0449,1132,33.6452
0,100,0.0449,0.0671,857,29.2746
100,200,0.0449,0.0671,862,29.3598
200,300,0.0449,0.0671,820,28.6356
300,400,0.0449,0.0671,769,27.7308
400,500,0.0449,0.0671,836,28.9137
500,600,0.0449,0.0671,786,28.0357
600,700,0.0449,0.0671,873,29.5466
700,800,0.0449,0.0671,850,29.1548
800,900,0.0449,0.0671,859,29.3087
900,1000,0.0449,0.0671,817,28.5832
1000,1100,0.0449,0.0671,804,28.3549
1100,1200,0.0449,0.0671,843,29.0345
1200,1300,0.0449,0.0671,823,28.688
1300,1400,0.0449,0.0671,860,29.3258
1400,1500,0.0449,0.0671,821,28.6531
1500,1600,0.0449,0.0671,802,28.3196
1600,1700,0.0449,0.0671,868,29.4618
1700,1800,0.0449,0.0671,798,28.2489
0,100,0.0671,0.1003,421,20.5183
100,200,0.0671,0.1003,409,20.2237
200,300,0.0671,0.1003,420,20.4939
300,400,0.0671,0.1003,392,19.799
400,500,0.0671,0.1003,460,21.4476
500,600,0.0671,0.1003,425,20.6155
600,700,0.0671,0.1003,424,20.5913
700,800,0.0671,0.1003,453,21.2838
800,900,0.0671,0.1003,417,20.4206
900,1000,0.0671,0.1003,407,20.1742
1000,1100,0.0671,0.1003,446,21.1187
1100,1200,0.0671,0.1003,419,20.4695
1200,1300,0.0671,0.1003,453,21.2838
1300,1400,0.0671,0.1003,440,20.9762
1400,1500,0.0671,0.1003,466,21.587
1500,1600,0.0671,0.1003,424,20.5913
1600,1700,0.0671,0.1003,390,19.7484
1700,1800,0.0671,0.1003,447,21.1424
0,100,0.1003,0.15,202,14.2127
100,200,0.1003,0.15,211,14.5258
200,300,0.1003,0.15,221,14.8661
300,400,0.1003,0.15,197,14.0357
400,500,0.1003,0.15,228,15.0997
500,600,0.1003,0.15,188,13.7113
600,700,0.1003,0.15,186,13.6382
700,800,0.1003,0.15,213,14.5945
800,900,0.1003,0.15,225,15.0
900,1000,0.1003,0.15,199,14.1067
1000,1100,0.1003,0.15,219,14.7986
1100,1200,0.1003,0.15,230,15.1658
1200,1300,0.1003,0.15,219,14.7986
1300,1400,0.1003,0.15,207,14.3875
1400,1500,0.1003,0.15,210,14.4914
1500,1600,0.1003,0.15,204,14.2829
1600,1700,0.1003,0.15,193,13.8924
1700,1800,0.1003,0.15,197,14.0357
