TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1117,33.4215
100,200,0.03,0.0449,1182,34.3802
200,300,0.03,0.0449,1163,34.1028
300,400,0.03,0.0449,1203,34.6843
400,500,0.03,0.0449,1160,34.0588
500,600,0.03,0.0449,1162,34.0881
600,700,0.03,0.0449,1163,34.1028
700,800,0.03,0.0449,1176,34.2929
800,900,0.03,0.0449,1162,34.0881
900,1000,0.03,0.0449,1122,33.4963
1000,1100,0.03,0.0449,1155,33.9853
1100,1200,0.03,0.0449,1140,33.7639
1200,1300,0.03,0.0449,1074,32.7719
1300,1400,0.03,0.0449,1135,33.6898
1400,1500,0.03,0.0449,1148,33.8821
1500,1600,0.03,0.0449,1144,33.8231
1600,1700,0.03,0.0449,1148,33.8821
1700,1800,0.03,0.0449,1099,33.1512
0,100,0.0449,0.0671,804,28.3549
100,200,0.0449,0.0671,903,30.05
200,300,0.0449,0.0671,774,27.8209
300,400,0.0449,0.0671,802,28.3196
400,500,0.0449,0.0671,797,28.2312
500,600,0.0449,0.0671,884,29.7321
600,700,0.0449,0.0671,836,28.9137
700,800,0.0449,0.0671,814,28.5307
800,900,0.0449,0.0671,923,30.3809
900,1000,0.0449,0.0671,816,28.5657
1000,1100,0.0449,0.0671,815,28.5482
1100,1200,0.0449,0.0671,794,28.178
1200,1300,0.0449,0.0671,805,28.3725
1300,1400,0.0449,0.0671,826,28.7402
1400,1500,0.0449,0.0671,863,29.3769
1500,1600,0.0449,0.0671,830,28.8097
1600,1700,0.0449,0.0671,900,30.0
1700,1800,0.0449,0.0671,836,28.9137
0,100,0.0671,0.1003,424,20.5913
100,200,0.0671,0.1003,427,20.664
200,300,0.0671,0.1003,439,20.9523
300,400,0.0671,0.1003,443,21.0476
400,500,0.0671,0.1003,471,21.7025
500,600,0.0671,0.1003,434,20.8327
600,700,0.0671,0.1003,406,20.1494
700,800,0.0671,0.1003,396,19.8997
800,900,0.0671,0.1003,403,20.0749
900,1000,0.0671,0.1003,395,19.8746
1000,1100,0.0671,0.1003,433,20.8087
1100,1200,0.0671,0.1003,444,21.0713
1200,1300,0.0671,0.1003,433,20.8087
1300,1400,0.0671,0.1003,433,20.8087
1400,1500,0.0671,0.1003,433,20.8087
1500,1600,0.0671,0.1003,434,20.8327
1600,1700,0.0671,0.1003,430,20.7364
1700,1800,0.0671,0.1003,427,20.664
0,100,0.1003,0.15,207,14.3875
100,200,0.1003,0.15,192,13.8564
200,300,0.1003,0.15,210,14.4914
300,400,0.1003,0.15,217,14.7309
400,500,0.1003,0.15,216,14.6969
500,600,0.1003,0.15,213,14.5945
600,700,0.1003,0.15,216,14.6969
700,800,0.1003,0.15,191,13.8203
800,900,0.1003,0.15,222,14.8997
900,1000,0.1003,0.15,199,14.1067
1000,1100,0.1003,0.15,210,14.4914
1100,1200,0.1003,0.15,226,15.0333
1200,1300,0.1003,0.15,196,14.0
1300,1400,0.1003,0.15,226,15.0333
1400,1500,0.1003,0.15,196,14.0
1500,1600,0.1003,0.15,195,13.9642
1600,1700,0.1003,0.15,209,14.4568
1700,1800,0.1003,0.15,196,14.0
