TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1147,33.8674
100,200,0.03,0.0449,1099,33.1512
200,300,0.03,0.0449,1134,33.6749
300,400,0.03,0.0449,1087,32.9697
400,500,0.03,0.0449,1105,33.2415
500,600,0.03,0.0449,1083,32.909
600,700,0.03,0.0449,1129,33.6006
700,800,0.03,0.0449,1185,34.4238
800,900,0.03,0.0449,1125,33.541
900,1000,0.03,0.0449,1140,33.7639
1000,1100,0.03,0.0449,1141,33.7787
1100,1200,0.03,0.0449,1112,33.3467
1200,1300,0.03,0.0449,1132,33.6452
1300,1400,0.03,0.0449,1099,33.1512
1400,1500,0.03,0.0449,1110,33.3167
1500,1600,0.03,0.0449,1124,33.5261
1600,1700,0.03,0.0449,1148,33.8821
1700,1800,0.03,0.0449,1121,33.4813
0,100,0.0449,0.0671,824,28.7054
100,200,0.0449,0.0671,853,29.2062
200,300,0.0449,0.0671,808,28.4253
300,400,0.0449,0.0671,794,28.178
400,500,0.0449,0.0671,764,27.6405
500,600,0.0449,0.0671,845,29.0689
600,700,0.0449,0.0671,865,29.4109
700,800,0.0449,0.0671,863,29.3769
800,900,0.0449,0.0671,836,28.9137
900,1000,0.0449,0.0671,872,29.5296
1000,1100,0.0449,0.0671,844,29.0517
1100,1200,0.0449,0.0671,840,28.9828
1200,1300,0.0449,0.0671,830,28.8097
1300,1400,0.0449,0.0671,830,28.8097
1400,1500,0.0449,0.0671,825,28.7228
1500,1600,0.0449,0.0671,867,29.4449
1600,1700,0.0449,0.0671,841,29.0
1700,1800,0.0449,0.0671,814,28.5307
0,100,0.0671,0.1003,376,19.3907
100,200,0.0671,0.1003,421,20.5183
200,300,0.0671,0.1003,422,20.5426
300,400,0.0671,0.1003,430,20.7364
400,500,0.0671,0.1003,429,20.7123
500,600,0.0671,0.1003,415,20.3715
600,700,0.0671,0.1003,410,20.2485
700,800,0.0671,0.1003,440,20.9762
800,900,0.0671,0.1003,423,20.567
900,1000,0.0671,0.1003,438,20.9284
1000,1100,0.0671,0.1003,440,20.9762
1100,1200,0.0671,0.1003,408,20.199
1200,1300,0.0671,0.1003,371,19.2614
1300,1400,0.0671,0.1003,400,20.0
1400,1500,0.0671,0.1003,412,20.2978
1500,1600,0.0671,0.1003,416,20.3961
1600,1700,0.0671,0.1003,419,20.4695
1700,1800,0.0671,0.1003,397,19.9249
0,100,0.1003,0.15,236,15.3623
100,200,0.1003,0.15,183,13.5277
200,300,0.1003,0.15,196,14.0
300,400,0.1003,0.15,180,13.4164
400,500,0.1003,0.15,192,13.8564
500,600,0.1003,0.15,194,13.9284
600,700,0.1003,0.15,207,14.3875
700,800,0.1003,0.15,211,14.5258
800,900,0.1003,0.15,212,14.5602
900,1000,0.1003,0.15,214,14.6287
1000,1100,0.1003,0.15,222,14.8997
1100,1200,0.1003,0.15,224,14.9666
1200,1300,0.1003,0.15,233,15.2643
1300,1400,0.1003,0.15,204,14.2829
1400,1500,0.1003,0.15,206,14.3527
1500,1600,0.1003,0.15,218,14.7648
1600,1700,0.1003,0.15,231,15.1987
1700,1800,0.1003,0.15,223,14.9332
