TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1157,34.0147
100,200,0.03,0.0449,1158,34.0294
200,300,0.03,0.0449,1196,34.5832
300,400,0.03,0.0449,1169,34.1906
400,500,0.03,0.0449,1068,32.6803
500,600,0.03,0.0449,1122,33.4963
600,700,0.03,0.0449,1168,34.176
700,800,0.03,0.0449,1119,33.4515
800,900,0.03,0.0449,1215,34.8569
900,1000,0.03,0.0449,1081,32.8786
1000,1100,0.03,0.0449,1218,34.8999
1100,1200,0.03,0.0449,1169,34.1906
1200,1300,0.03,0.0449,1192,34.5254
1300,1400,0.03,0.0449,1151,33.9264
1400,1500,0.03,0.0449,1199,34.6266
1500,1600,0.03,0.0449,1105,33.2415
1600,1700,0.03,0.0449,1151,33.9264
1700,1800,0.03,0.0449,1170,34.2053
0,100,0.0449,0.0671,857,29.2746
100,200,0.0449,0.0671,831,28.8271
200,300,0.0449,0.0671,793,28.1603
300,400,0.0449,0.0671,776,27.8568
400,500,0.0449,0.0671,840,28.9828
500,600,0.0449,0.0671,844,29.0517
600,700,0.0449,0.0671,840,28.9828
700,800,0.0449,0.0671,785,28.0179
800,900,0.0449,0.0671,847,29.1033
900,1000,0.0449,0.0671,816,28.5657
1000,1100,0.0449,0.0671,828,28.775
1100,1200,0.0449,0.0671,835,28.8964
1200,1300,0.0449,0.0671,846,29.0861
1300,1400,0.0449,0.0671,854,29.2233
1400,1500,0.0449,0.0671,831,28.8271
1500,1600,0.0449,0.0671,782,27.9643
1600,1700,0.0449,0.0671,791,28.1247
1700,1800,0.0449,0.0671,801,28.3019
0,100,0.0671,0.1003,395,19.8746
100,200,0.0671,0.1003,408,20.199
200,300,0.0671,0.1003,415,20.3715
300,400,0.0671,0.1003,415,20.3715
400,500,0.0671,0.1003,415,20.3715
500,600,0.0671,0.1003,408,20.199
600,700,0.0671,0.1003,437,20.9045
700,800,0.0671,0.1003,443,21.0476
800,900,0.0671,0.1003,419,20.4695
900,1000,0.0671,0.1003,449,21.1896
1000,1100,0.0671,0.1003,416,20.3961
1100,1200,0.0671,0.1003,430,20.7364
1200,1300,0.0671,0.1003,407,20.1742
1300,1400,0.0671,0.1003,430,20.7364
1400,1500,0.0671,0.1003,420,20.4939
1500,1600,0.0671,0.1003,418,20.445
1600,1700,0.0671,0.1003,415,20.3715
1700,1800,0.0671,0.1003,424,20.5913
0,100,0.1003,0.15,216,14.6969
100,200,0.1003,0.15,220,14.8324
200,300,0.1003,0.15,219,14.7986
300,400,0.1003,0.15,209,14.4568
400,500,0.1003,0.15,200,14.1421
500,600,0.1003,0.15,218,14.7648
600,700,0.1003,0.15,209,14.4568
700,800,0.1003,0.15,221,14.8661
800,900,0.1003,0.15,203,14.2478
900,1000,0.1003,0.15,195,13.9642
1000,1100,0.1003,0.15,194,13.9284
1100,1200,0.1003,0.15,216,14.6969
1200,1300,0.1003,0.15,208,14.4222
1300,1400,0.1003,0.15,175,13.2288
1400,1500,0.1003,0.15,210,14.4914
1500,1600,0.1003,0.15,212,14.5602
1600,1700,0.1003,0.15,205,14.3178
1700,1800,0.1003,0.15,213,14.5945
