TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1136,33.7046
100,200,0.03,0.0449,1158,34.0294
200,300,0.03,0.0449,1171,34.2199
300,400,0.03,0.0449,1107,33.2716
400,500,0.03,0.0449,1161,34.0735
500,600,0.03,0.0449,1187,34.4529
600,700,0.03,0.0449,1148,33.8821
700,800,0.03,0.0449,1133,33.6601
800,900,0.03,0.0449,1143,33.8083
900,1000,0.03,0.0449,1150,33.9116
1000,1100,0.03,0.0449,1169,34.1906
1100,1200,0.03,0.0449,1214,34.8425
1200,1300,0.03,0.0449,1154,33.9706
1300,1400,0.03,0.0449,1201,34.6554
1400,1500,0.03,0.0449,1158,34.0294
1500,1600,0.03,0.0449,1146,33.8526
1600,1700,0.03,0.0449,1186,34.4384
1700,1800,0.03,0.0449,1160,34.0588
0,100,0.0449,0.0671,862,29.3598
100,200,0.0449,0.0671,807,28.4077
200,300,0.0449,0.0671,854,29.2233
300,400,0.0449,0.0671,797,28.2312
400,500,0.0449,0.0671,788,28.0713
500,600,0.0449,0.0671,820,28.6356
600,700,0.0449,0.0671,852,29.189
700,800,0.0449,0.0671,820,28.6356
800,900,0.0449,0.0671,836,28.9137
900,1000,0.0449,0.0671,888,29.7993
1000,1100,0.0449,0.0671,805,28.3725
1100,1200,0.0449,0.0671,850,29.1548
1200,1300,0.0449,0.0671,808,28.4253
1300,1400,0.0449,0.0671,832,28.8444
1400,1500,0.0449,0.0671,805,28.3725
1500,1600,0.0449,0.0671,803,28.3373
1600,1700,0.0449,0.0671,794,28.178
1700,1800,0.0449,0.0671,804,28.3549
0,100,0.0671,0.1003,432,20.7846
100,200,0.0671,0.1003,428,20.6882
200,300,0.0671,0.1003,405,20.1246
300,400,0.0671,0.1003,412,20.2978
400,500,0.0671,0.1003,428,20.6882
500,600,0.0671,0.1003,435,20.8567
600,700,0.0671,0.1003,418,20.445
700,800,0.0671,0.1003,402,20.0499
800,900,0.0671,0.1003,428,20.6882
900,1000,0.0671,0.1003,411,20.2731
1000,1100,0.0671,0.1003,441,21.0
1100,1200,0.0671,0.1003,395,19.8746
1200,1300,0.0671,0.1003,446,21.1187
1300,1400,0.0671,0.1003,437,20.9045
1400,1500,0.0671,0.1003,403,20.0749
1500,1600,0.0671,0.1003,413,20.3224
1600,1700,0.0671,0.1003,383,19.5704
1700,1800,0.0671,0.1003,424,20.5913
0,100,0.1003,0.15,203,14.2478
100,200,0.1003,0.15,203,14.2478
200,300,0.1003,0.15,173,13.1529
300,400,0.1003,0.15,207,14.3875
400,500,0.1003,0.15,228,15.0997
500,600,0.1003,0.15,198,14.0712
600,700,0.1003,0.15,216,14.6969
700,800,0.1003,0.15,232,15.2315
800,900,0.1003,0.15,227,15.0665
900,1000,0.1003,0.15,240,15.4919
1000,1100,0.1003,0.15,210,14.4914
1100,1200,0.1003,0.15,191,13.8203
1200,1300,0.1003,0.15,194,13.9284
1300,1400,0.1003,0.15,193,13.8924
1400,1500,0.1003,0.15,242,15.5563
1500,1600,0.1003,0.15,211,14.5258
1600,1700,0.1003,0.15,221,14.8661
1700,1800,0.1003,0.15,210,14.4914
