TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1102,33.1964
100,200,0.03,0.0449,1134,33.6749
200,300,0.03,0.0449,1112,33.3467
300,400,0.03,0.0449,1146,33.8526
400,500,0.03,0.0449,1141,33.7787
500,600,0.03,0.0449,1067,32.665
600,700,0.03,0.0449,1140,33.7639
700,800,0.03,0.0449,1132,33.6452
800,900,0.03,0.0449,1158,34.0294
900,1000,0.03,0.0449,1108,33.2866
1000,1100,0.03,0.0449,1125,33.541
1100,1200,0.03,0.0449,1120,33.4664
1200,1300,0.03,0.0449,1182,34.3802
1300,1400,0.03,0.0449,1113,33.3617
1400,1500,0.03,0.0449,1166,34.1467
1500,1600,0.03,0.0449,1126,33.5559
1600,1700,0.03,0.0449,1136,33.7046
1700,1800,0.03,0.0449,1141,33.7787
0,100,0.0449,0.0671,824,28.7054
100,200,0.0449,0.0671,867,29.4449
200,300,0.0449,0.0671,825,28.7228
300,400,0.0449,0.0671,801,28.3019
400,500,0.0449,0.0671,821,28.6531
500,600,0.0449,0.0671,770,27.7489
600,700,0.0449,0.0671,826,28.7402
700,800,0.0449,0.0671,833,28.8617
800,900,0.0449,0.0671,854,29.2233
900,1000,0.0449,0.0671,863,29.3769
1000,1100,0.0449,0.0671,827,28.7576
1100,1200,0.0449,0.0671,816,28.5657
1200,1300,0.0449,0.0671,772,27.7849
1300,1400,0.0449,0.0671,829,28.7924
1400,1500,0.0449,0.0671,858,29.2916
1500,1600,0.0449,0.0671,820,28.6356
1600,1700,0.0449,0.0671,821,28.6531
1700,1800,0.0449,0.0671,846,29.0861
0,100,0.0671,0.1003,440,20.9762
100,200,0.0671,0.1003,401,20.025
200,300,0.0671,0.1003,452,21.2603
300,400,0.0671,0.1003,431,20.7605
400,500,0.0671,0.1003,432,20.7846
500,600,0.0671,0.1003,426,20.6398
600,700,0.0671,0.1003,429,20.7123
700,800,0.0671,0.1003,447,21.1424
800,900,0.0671,0.1003,452,21.2603
900,1000,0.0671,0.1003,429,20.7123
1000,1100,0.0671,0.1003,454,21.3073
1100,1200,0.0671,0.1003,428,20.6882
1200,1300,0.0671,0.1003,400,20.0
1300,1400,0.0671,0.1003,405,20.1246
1400,1500,0.0671,0.1003,394,19.8494
1500,1600,0.0671,0.1003,442,21.0238
1600,1700,0.0671,0.1003,414,20.347
1700,1800,0.0671,0.1003,408,20.199
0,100,0.1003,0.15,192,13.8564
100,200,0.1003,0.15,188,13.7113
200,300,0.1003,0.15,210,14.4914
300,400,0.1003,0.15,234,15.2971
400,500,0.1003,0.15,188,13.7113
500,600,0.1003,0.15,218,14.7648
600,700,0.1003,0.15,222,14.8997
700,800,0.1003,0.15,227,15.0665
800,900,0.1003,0.15,194,13.9284
900,1000,0.1003,0.15,209,14.4568
1000,1100,0.1003,0.15,214,14.6287
1100,1200,0.1003,0.15,220,14.8324
1200,1300,0.1003,0.15,206,14.3527
1300,1400,0.1003,0.15,217,14.7309
1400,1500,0.1003,0.15,218,14.7648
1500,1600,0.1003,0.15,212,14.5602
1600,1700,0.1003,0.15,208,14.4222
1700,1800,0.1003,0.15,232,15.2315
