TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1124,33.5261
100,200,0.03,0.0449,1126,33.5559
200,300,0.03,0.0449,1081,32.8786
300,400,0.03,0.0449,1149,33.8969
400,500,0.03,0.0449,1115,33.3916
500,600,0.03,0.0449,1166,34.1467
600,700,0.03,0.0449,1095,33.0908
700,800,0.03,0.0449,1113,33.3617
800,900,0.03,0.0449,1095,33.0908
900,1000,0.03,0.0449,1162,34.0881
1000,1100,0.03,0.0449,1146,33.8526
1100,1200,0.03,0.0449,1146,33.8526
1200,1300,0.03,0.0449,1100,33.1662
1300,1400,0.03,0.0449,1135,33.6898
1400,1500,0.03,0.0449,1170,34.2053
1500,1600,0.03,0.0449,1179,34.3366
1600,1700,0.03,0.0449,1130,33.6155
1700,1800,0.03,0.0449,1109,33.3017
0,100,0.0449,0.0671,840,28.9828
100,200,0.0449,0.0671,845,29.0689
200,300,0.0449,0.0671,840,28.9828
300,400,0.0449,0.0671,834,28.8791
400,500,0.0449,0.0671,828,28.775
500,600,0.0449,0.0671,790,28.1069
600,700,0.0449,0.0671,849,29.1376
700,800,0.0449,0.0671,854,29.2233
800,900,0.0449,0.0671,829,28.7924
900,1000,0.0449,0.0671,852,29.189
1000,1100,0.0449,0.0671,834,28.8791
1100,1200,0.0449,0.0671,899,29.9833
1200,1300,0.0449,0.0671,857,29.2746
1300,1400,0.0449,0.0671,791,28.1247
1400,1500,0.0449,0.0671,856,29.2575
1500,1600,0.0449,0.0671,845,29.0689
1600,1700,0.0449,0.0671,800,28.2843
1700,1800,0.0449,0.0671,772,27.7849
0,100,0.0671,0.1003,399,19.975
100,200,0.0671,0.1003,420,20.4939
200,300,0.0671,0.1003,404,20.0998
300,400,0.0671,0.1003,423,20.567
400,500,0.0671,0.1003,445,21.095
500,600,0.0671,0.1003,438,20.9284
600,700,0.0671,0.1003,419,20.4695
700,800,0.0671,0.1003,445,21.095
800,900,0.0671,0.1003,423,20.567
900,1000,0.0671,0.1003,408,20.199
1000,1100,0.0671,0.1003,436,20.8806
1100,1200,0.0671,0.1003,401,20.025
1200,1300,0.0671,0.1003,442,21.0238
1300,1400,0.0671,0.1003,397,19.9249
1400,1500,0.0671,0.1003,434,20.8327
1500,1600,0.0671,0.1003,414,20.347
1600,1700,0.0671,0.1003,432,20.7846
1700,1800,0.0671,0.1003,395,19.8746
0,100,0.1003,0.15,190,13.784
100,200,0.1003,0.15,210,14.4914
200,300,0.1003,0.15,207,14.3875
300,400,0.1003,0.15,201,14.1774
400,500,0.1003,0.15,199,14.1067
500,600,0.1003,0.15,208,14.4222
600,700,0.1003,0.15,183,13.5277
700,800,0.1003,0.15,208,14.4222
800,900,0.1003,0.15,208,14.4222
900,1000,0.1003,0.15,222,14.8997
1000,1100,0.1003,0.15,184,13.5647
1100,1200,0.1003,0.15,204,14.2829
1200,1300,0.1003,0.15,189,13.7477
1300,1400,0.1003,0.15,233,15.2643
1400,1500,0.1003,0.15,204,14.2829
1500,1600,0.1003,0.15,209,14.4568
1600,1700,0.1003,0.15,206,14.3527
1700,1800,0.1003,0.15,201,14.1774
