TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1153,33.9559
100,200,0.03,0.0449,1125,33.541
200,300,0.03,0.0449,1125,33.541
300,400,0.03,0.0449,1132,33.6452
400,500,0.03,0.0449,1171,34.2199
500,600,0.03,0.0449,1147,33.8674
600,700,0.03,0.0449,1072,32.7414
700,800,0.03,0.0449,1206,34.7275
800,900,0.03,0.0449,1081,32.8786
900,1000,0.03,0.0449,1157,34.0147
1000,1100,0.03,0.0449,1152,33.9411
1100,1200,0.03,0.0449,1076,32.8024
1200,1300,0.03,0.0449,1165,34.1321
1300,1400,0.03,0.0449,1131,33.6303
1400,1500,0.03,0.0449,1173,34.2491
1500,1600,0.03,0.0449,1085,32.9393
1600,1700,0.03,0.0449,1109,33.3017
1700,1800,0.03,0.0449,1168,34.176
0,100,0.0449,0.0671,854,29.2233
100,200,0.0449,0.0671,862,29.3598
200,300,0.0449,0.0671,831,28.8271
300,400,0.0449,0.0671,839,28.9655
400,500,0.0449,0.0671,837,28.931
500,600,0.0449,0.0671,825,28.7228
600,700,0.0449,0.0671,812,28.4956
700,800,0.0449,0.0671,808,28.4253
800,900,0.0449,0.0671,850,29.1548
900,1000,0.0449,0.0671,801,28.3019
1000,1100,0.0449,0.0671,820,28.6356
1100,1200,0.0449,0.0671,832,28.8444
1200,1300,0.0449,0.0671,849,29.1376
1300,1400,0.0449,0.0671,823,28.688
1400,1500,0.0449,0.0671,790,28.1069
1500,1600,0.0449,0.0671,856,29.2575
1600,1700,0.0449,0.0671,804,28.3549
1700,1800,0.0449,0.0671,862,29.3598
0,100,0.0671,0.1003,382,19.5448
100,200,0.0671,0.1003,403,20.0749
200,300,0.0671,0.1003,420,20.4939
300,400,0.0671,0.1003,436,20.8806
400,500,0.0671,0.1003,449,21.1896
500,600,0.0671,0.1003,396,19.8997
600,700,0.0671,0.1003,436,20.8806
700,800,0.0671,0.1003,418,20.445
800,900,0.0671,0.1003,396,19.8997
900,1000,0.0671,0.1003,401,20.025
1000,1100,0.0671,0.1003,433,20.8087
1100,1200,0.0671,0.1003,369,19.2094
1200,1300,0.0671,0.1003,406,20.1494
1300,1400,0.0671,0.1003,406,20.1494
1400,1500,0.0671,0.1003,399,19.975
1500,1600,0.0671,0.1003,410,20.2485
1600,1700,0.0671,0.1003,475,21.7945
1700,1800,0.0671,0.1003,414,20.347
0,100,0.1003,0.15,216,14.6969
100,200,0.1003,0.15,224,14.9666
200,300,0.1003,0.15,205,14.3178
300,400,0.1003,0.15,204,14.2829
400,500,0.1003,0.15,204,14.2829
500,600,0.1003,0.15,203,14.2478
600,700,0.1003,0.15,202,14.2127
700,800,0.1003,0.15,190,13.784
800,900,0.1003,0.15,213,14.5945
900,1000,0.1003,0.15,190,13.784
1000,1100,0.1003,0.15,226,15.0333
1100,1200,0.1003,0.15,177,13.3041
1200,1300,0.1003,0.15,218,14.7648
1300,1400,0.1003,0.15,200,14.1421
1400,1500,0.1003,0.15,184,13.5647
1500,1600,0.1003,0.15,211,14.5258
1600,1700,0.1003,0.15,217,14.7309
1700,1800,0.1003,0.15,218,14.7648
