TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1122,33.4963
100,200,0.03,0.0449,1148,33.8821
200,300,0.03,0.0449,1170,34.2053
300,400,0.03,0.0449,1204,34.6987
400,500,0.03,0.0449,1152,33.9411
500,600,0.03,0.0449,1156,34.0
600,700,0.03,0.0449,1177,34.3074
700,800,0.03,0.0449,1167,34.1614
800,900,0.03,0.0449,1166,34.1467
900,1000,0.03,0.0449,1052,32.4345
1000,1100,0.03,0.0449,1117,33.4215
1100,1200,0.03,0.0449,1121,33.4813
1200,1300,0.03,0.0449,1223,34.9714
1300,1400,0.03,0.0449,1128,33.5857
1400,1500,0.03,0.0449,1128,33.5857
1500,1600,0.03,0.0449,1127,33.5708
1600,1700,0.03,0.0449,1168,34.176
1700,1800,0.03,0.0449,1169,34.1906
0,100,0.0449,0.0671,816,28.5657
100,200,0.0449,0.0671,880,29.6648
200,300,0.0449,0.0671,776,27.8568
300,400,0.0449,0.0671,858,29.2916
400,500,0.0449,0.0671,838,28.9482
500,600,0.0449,0.0671,872,29.5296
600,700,0.0449,0.0671,822,28.6705
700,800,0.0449,0.0671,826,28.7402
800,900,0.0449,0.0671,810,28.4605
900,1000,0.0449,0.0671,797,28.2312
1000,1100,0.0449,0.0671,852,29.189
1100,1200,0.0449,0.0671,824,28.7054
1200,1300,0.0449,0.0671,822,28.6705
1300,1400,0.0449,0.0671,853,29.2062
1400,1500,0.0449,0.0671,866,29.4279
1500,1600,0.0449,0.0671,835,28.8964
1600,1700,0.0449,0.0671,842,29.0172
1700,1800,0.0449,0.0671,840,28.9828
0,100,0.0671,0.1003,449,21.1896
100,200,0.0671,0.1003,479,21.8861
200,300,0.0671,0.1003,390,19.7484
300,400,0.0671,0.1003,412,20.2978
400,500,0.0671,0.1003,400,20.0
500,600,0.0671,0.1003,440,20.9762
600,700,0.0671,0.1003,399,19.975
700,800,0.0671,0.1003,359,18.9473
800,900,0.0671,0.1003,449,21.1896
900,1000,0.0671,0.1003,442,21.0238
1000,1100,0.0671,0.1003,432,20.7846
1100,1200,0.0671,0.1003,397,19.9249
1200,1300,0.0671,0.1003,430,20.7364
1300,1400,0.0671,0.1003,396,19.8997
1400,1500,0.0671,0.1003,427,20.664
1500,1600,0.0671,0.1003,453,21.2838
1600,1700,0.0671,0.1003,407,20.1742
1700,1800,0.0671,0.1003,413,20.3224
0,100,0.1003,0.15,197,14.0357
100,200,0.1003,0.15,205,14.3178
200,300,0.1003,0.15,212,14.5602
300,400,0.1003,0.15,192,13.8564
400,500,0.1003,0.15,238,15.4272
500,600,0.1003,0.15,206,14.3527
600,700,0.1003,0.15,226,15.0333
700,800,0.1003,0.15,192,13.8564
800,900,0.1003,0.15,209,14.4568
900,1000,0.1003,0.15,215,14.6629
1000,1100,0.1003,0.15,219,14.7986
1100,1200,0.1003,0.15,210,14.4914
1200,1300,0.1003,0.15,210,14.4914
1300,1400,0.1003,0.15,217,14.7309
1400,1500,0.1003,0.15,217,14.7309
1500,1600,0.1003,0.15,227,15.0665
1600,1700,0.1003,0.15,237,15.3948
1700,1800,0.1003,0.15,193,13.8924
