TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1081,32.8786
100,200,0.03,0.0449,1113,33.3617
200,300,0.03,0.0449,1126,33.5559
300,400,0.03,0.0449,1105,33.2415
400,500,0.03,0.0449,1160,34.0588
500,600,0.03,0.0449,1097,33.121
600,700,0.03,0.0449,1172,34.2345
700,800,0.03,0.0449,1139,33.7491
800,900,0.03,0.0449,1120,33.4664
900,1000,0.03,0.0449,1148,33.8821
1000,1100,0.03,0.0449,1083,32.909
1100,1200,0.03,0.0449,1125,33.541
1200,1300,0.03,0.0449,1061,32.573
1300,1400,0.03,0.0449,1118,33.4365
1400,1500,0.03,0.0449,1136,33.7046
1500,1600,0.03,0.0449,1093,33.0606
1600,1700,0.03,0.0449,1150,33.9116
1700,1800,0.03,0.0449,1130,33.6155
0,100,0.0449,0.0671,830,28.8097
100,200,0.0449,0.0671,881,29.6816
200,300,0.0449,0.0671,769,27.7308
300,400,0.0449,0.0671,888,29.7993
400,500,0.0449,0.0671,852,29.189
500,600,0.0449,0.0671,838,28.9482
600,700,0.0449,0.0671,862,29.3598
700,800,0.0449,0.0671,842,29.0172
800,900,0.0449,0.0671,797,28.2312
900,1000,0.0449,0.0671,847,29.1033
1000,1100,0.0449,0.0671,822,28.6705
1100,1200,0.0449,0.0671,816,28.5657
1200,1300,0.0449,0.0671,847,29.1033
1300,1400,0.0449,0.0671,801,28.3019
1400,1500,0.0449,0.0671,808,28.4253
1500,1600,0.0449,0.0671,854,29.2233
1600,1700,0.0449,0.0671,857,29.2746
1700,1800,0.0449,0.0671,814,28.5307
0,100,0.0671,0.1003,407,20.1742
100,200,0.0671,0.1003,432,20.7846
200,300,0.0671,0.1003,435,20.8567
300,400,0.0671,0.1003,406,20.1494
400,500,0.0671,0.1003,459,21.4243
500,600,0.0671,0.1003,433,20.8087
600,700,0.0671,0.1003,419,20.4695
700,800,0.0671,0.1003,406,20.1494
800,900,0.0671,0.1003,421,20.5183
900,1000,0.0671,0.1003,413,20.3224
1000,1100,0.0671,0.1003,409,20.2237
1100,1200,0.0671,0.1003,427,20.664
1200,1300,0.0671,0.1003,419,20.4695
1300,1400,0.0671,0.1003,414,20.347
1400,1500,0.0671,0.1003,402,20.0499
1500,1600,0.0671,0.1003,409,20.2237
1600,1700,0.0671,0.1003,416,20.3961
1700,1800,0.0671,0.1003,399,19.975
0,100,0.1003,0.15,180,13.4164
100,200,0.1003,0.15,194,13.9284
200,300,0.1003,0.15,231,15.1987
300,400,0.1003,0.15,209,14.4568
400,500,0.1003,0.15,197,14.0357
500,600,0.1003,0.15,193,13.8924
600,700,0.1003,0.15,204,14.2829
700,800,0.1003,0.15,206,14.3527
800,900,0.1003,0.15,191,13.8203
900,1000,0.1003,0.15,191,13.8203
1000,1100,0.1003,0.15,191,13.8203
1100,1200,0.1003,0.15,200,14.1421
1200,1300,0.1003,0.15,199,14.1067
1300,1400,0.1003,0.15,225,15.0
1400,1500,0.1003,0.15,169,13.0
1500,1600,0.1003,0.15,241,15.5242
1600,1700,0.1003,0.15,221,14.8661
1700,1800,0.1003,0.15,202,14.2127
