TMIN,TMAX,EMIN,EMAX,COUNTS,ERROR
0,100,0.03,0.0449,1169,34.1906
100,200,0.03,0.0449,1212,34.8138
200,300,0.03,0.0449,1124,33.5261
300,400,0.03,0.0449,1139,33.7491
400,500,0.03,0.0449,1181,34.3657
500,600,0.03,0.0449,1126,33.5559
600,700,0.03,0.0449,1108,33.2866
700,800,0.03,0.0449,1134,33.6749
800,900,0.03,0.0449,1082,32.8938
900,1000,0.03,0.0449,1145,33.8378
1000,1100,0.03,0.0449,1083,32.909
1100,1200,0.03,0.0449,1194,34.5543
1200,1300,0.03,0.0449,1130,33.6155
1300,1400,0.03,0.0449,1151,33.9264
1400,1500,0.03,0.0449,1121,33.4813
1500,1600,0.03,0.0449,1138,33.7343
1600,1700,0.03,0.0449,1126,33.5559
1700,1800,0.03,0.0449,1171,34.2199
0,100,0.0449,0.0671,816,28.5657
100,200,0.0449,0.0671,881,29.6816
200,300,0.0449,0.0671,798,28.2489
300,400,0.0449,0.0671,761,27.5862
400,500,0.0449,0.0671,828,28.775
500,600,0.0449,0.0671,841,29.0
600,700,0.0449,0.0671,817,28.5832
700,800,0.0449,0.0671,862,29.3598
800,900,0.0449,0.0671,832,28.8444
900,1000,0.0449,0.0671,798,28.2489
1000,1100,0.0449,0.0671,855,29.2404
1100,1200,0.0449,0.0671,823,28.688
1200,1300,0.0449,0.0671,803,28.3373
1300,1400,0.0449,0.0671,848,29.1204
1400,1500,0.0449,0.0671,749,27.3679
1500,1600,0.0449,0.0671,825,28.7228
1600,1700,0.0449,0.0671,809,28.4429
1700,1800,0.0449,0.0671,827,28.7576
0,100,0.0671,0.1003,429,20.7123
100,200,0.0671,0.1003,373,19.3132
200,300,0.0671,0.1003,398,19.9499
300,400,0.0671,0.1003,425,20.6155
400,500,0.0671,0.1003,401,20.025
500,600,0.0671,0.1003,405,20.1246
600,700,0.0671,0.1003,446,21.1187
700,800,0.0671,0.1003,416,20.3961
800,900,0.0671,0.1003,421,20.5183
900,1000,0.0671,0.1003,411,20.2731
1000,1100,0.0671,0.1003,408,20.199
1100,1200,0.0671,0.1003,386,19.6469
1200,1300,0.0671,0.1003,446,21.1187
1300,1400,0.0671,0.1003,420,20.4939
1400,1500,0.0671,0.1003,394,19.8494
1500,1600,0.0671,0.1003,410,20.2485
1600,1700,0.0671,0.1003,395,19.8746
1700,1800,0.0671,0.1003,398,19.9499
0,100,0.1003,0.15,213,14.5945
100,200,0.1003,0.15,224,14.9666
200,300,0.1003,0.15,212,14.5602
300,400,0.1003,0.15,199,14.1067
400,500,0.1003,0.15,194,13.9284
500,600,0.1003,0.15,242,15.5563
600,700,0.1003,0.15,219,14.7986
700,800,0.1003,0.15,202,14.2127
800,900,0.1003,0.15,230,15.1658
900,1000,0.1003,0.15,188,13.7113
1000,1100,0.1003,0.15,235,15.3297
1100,1200,0.1003,0.15,216,14.6969
1200,1300,0.1003,0.15,237,15.3948
1300,1400,0.1003,0.15,171,13.0767
1400,1500,0.1003,0.15,211,14.5258
1500,1600,0.1003,0.15,220,14.8324
1600,1700,0.1003,0.15,206,14.3527
1700,1800,0.1003,0.15,209,14.4568
